,PCC-Load1,PCC-Load2,ESS1-Load1,RES1-Load1,RES1-ESS1,ESS2-Load2,RES2-Load2,RES2-ESS2,Load1-Load2
0,-0.09897681001132241,0.002735314589358495,-0.05671939933058902,0.601927744372358,0.8484075087281168,-0.21901527137401378,-0.17820327261227545,0.11841402868271315,0.38260580672398
1,-0.08741745232885023,-0.0013498823921054282,-0.08509578303426231,0.6014419129517264,0.8986118068673408,-0.21516234558769004,-0.1602241416320563,0.1743294349747122,0.36502103528105123
2,-0.1191996957079482,0.02998398879412889,0.012577932128209844,0.7019381963958901,0.8404604719922963,-0.3856409079823372,-0.19303922359986342,0.6387377576274609,0.5370205550159327
3,-0.1000821302809527,0.015024108742750286,0.04480422518894222,0.6575232177164516,0.7223555242737014,-0.39321326012069496,-0.15800565963392146,0.7884955862343799,0.5225985760153596
4,-0.050045898045254944,-0.05337341477172686,-0.23148431392398794,0.5065821427792945,1.039824164762896,-0.0842951117767715,-0.03371686169943804,0.16399676631377327,0.15736919462881876
5,-0.07821930984971459,-0.021938442295208915,-0.10545314730964317,0.5576048665722376,0.8702339556852208,-0.24289227943674593,-0.05897710142553131,0.614950540665972,0.3086429540415863
6,-0.04981960369582339,-0.051719661098331926,-0.22168783156033092,0.5113955425503828,1.0276770803223136,-0.08565662022758411,-0.05134749174509567,0.10169355717138746,0.17114277432907318
7,-0.03578176945575251,-0.07624710422271619,-0.05649173455000718,0.23745950866440257,0.3718755563929071,-0.04974356688329954,0.0676033210564613,0.36754161369625704,0.06088268693283478
8,-0.03651332731465118,-0.07586956836246372,-0.05433200270896349,0.23396918481645537,0.3636374130204301,-0.05231261918600704,0.0681368999632542,0.37842459221230584,0.06125732563330222
9,-0.04097660159652605,-0.07971436546245059,-0.05968683480717926,0.24319300440506714,0.3847586253114791,-0.05151121952823841,0.0687090574597966,0.37783522976835715,0.06232025619053117
10,-0.04569833440518778,-0.08153861736525414,-0.04943822552781199,0.22929437230689956,0.34892198338275715,-0.04065636213805507,0.06374982355687256,0.3215789661948718,0.05867146531775571
11,-0.09069540777363727,0.001824983369488109,-0.06802917602531805,0.6515597514261305,0.9273782908618056,-0.29142548989211486,-0.14619157511806072,0.49714314064748827,0.4256156028366867
12,-0.05869209908973971,-0.029883028646850107,-0.07896137180493358,0.5271753749745458,0.7989978097838397,-0.1091403585018968,-0.1616894189845277,-0.18516752305430062,0.2928712589720568
13,-0.09724698197771886,0.012196234169323361,-0.012855842151846352,0.6916919691167055,0.8787868086988551,-0.37561122771994027,-0.1298848880181506,0.8516044036971223,0.48507899951077815
14,-0.08583719341152118,0.00309521591043449,-0.051462488270604886,0.6488701102228107,0.8963625755513726,-0.27588998336499454,-0.1536010431936471,0.41812938117762016,0.422782984726665
15,-0.06054232563928963,-0.016500603786539614,-0.10287277370463666,0.5344095894595142,0.8516437571527933,-0.18208748133411695,-0.08760386361341321,0.34063143297289283,0.2818204772262873
16,-0.017001618604126634,-0.06611984016262795,-0.2608192057535316,0.4586806810210084,1.0385421040034233,-0.06292047045855015,0.0329162759296395,0.35625242708834726,0.08758850937750076
17,-0.03248821788315581,-0.06431192460411239,-0.12030597962577269,0.35861860686899455,0.6406189360222619,-0.12694475798902816,0.0801658870206064,0.6938172614888527,0.1111286284709248
18,-0.03511906735525372,-0.08482835230256569,-0.03402730368402942,0.21906903077131729,0.3080793424486189,-0.022819871031947776,0.05625175687059208,0.23161248682938854,0.05549046646223007
19,-0.026102306817051613,-0.08947708017308287,-0.051848439860283826,0.24179519397890117,0.3686334488596234,-0.0222304767061601,0.06686815736275778,0.2699047317487099,0.0518596085447515
20,-0.02866473798928837,-0.07972728646552696,-0.04532490915234528,0.2329367771705933,0.3458079827315891,-0.02969007934949356,0.06090326919840042,0.2729632015702285,0.05732220391178988
21,-0.02715812127451045,-0.08159688461114456,-0.015109819358928604,0.21569756164974505,0.2691607213474515,-0.04684827905713382,0.06922770905632566,0.3637304669821764,0.06591796265187919
22,-0.05813883941812037,-0.02565543776506729,-0.16450666662095204,0.6016405996352717,1.0357994431975959,-0.24041729665202546,-0.028437652088980223,0.7395320037599368,0.291964315164034
