,ETI-IST,AW-NWZ 1,AW-NWZ 2,NWZ-MEN,NWZ-WW,ETI-IW,IW-HdS,HdS-ARENA,ARENA-HKW,MENSA-MPA,MPA-HKW,NWZ-STP,STP-DLR,DLR-Muff_HKW-DLR,DLR-Muff_DLR-ATRIUM,HdM-RZ,RZ-Birkhof,RZ-KZS,AW-IFB,IFB-VFG,VFG-Bio,Bio-VISUS,Bio-MIKRO,MIKRO-SPZ,MIKRO-KZS,KZS-IFF,IFKB-AW_Erw.,HKW-L3 RN,HKW-AERO,AERO-Statik,Statik-L3 RN,HKW-KZN,KZN-ENTE,KZN-ILA1 RN,ILA1 RN-ILA2 RN,ILA1 RN-IVK RN,IVK RN-OGI,OGI-Polizei,OGI-HKW,AW-Muff_AW-INFO,Muff_AW-INFO-INFO,INFO-Muff_INFO-ETI,Muff_INFO-ETI-ETI,Muff_HKW-DLR-HKW,Muff_DLR-ATRIUM-ATRIUM,DLR-KLW,AW-Muff_AW-ZHI,Muff_AW-ZHI-ZHI,ZHI-Muff_ZHI-HdM,Muff_ZHI-HdM-HdM,AW_Erw-Muff_AW-KZS1,Muff_AW-KZS1-Muff_AW-KZS2,Muff_AW-KZS2-KZS,IFF-Muff_IFF-ZAQ,Muff_IFF-ZAQ-ZAQ,ZAQ-Muff_ZAQ-IFKB,Muff_ZAQ-IFKB-IFKB,AW-HLRS1,HLRS1-HLRS2,HLRS2-AW_Erw.,Aw_Erw-AW_Erw2,ES4-AW_Erw2,AW-AW_Erw2,Batt1,Batt2,Batt3,Batt4,Batt5,Batt6,Batt7,Batt8,Batt9,Batt10
0,3.138846921183915e-10,-0.0005123999506882418,-0.0005123999506882418,0.00021745902635551736,9.546930150698236e-10,0.0062364462016899795,0.006234517480144968,0.006233101613853819,0.006229515858869622,0.00021429059967195208,0.00021009780172553006,-0.0012443848556127311,-0.0012455992725065662,-0.001247932823027758,3.6661540769079486e-09,0.0017187467432427856,3.9009096004759405e-09,0.0017186561253077822,-0.0005668422763182897,-0.0005671363664753836,-0.0005674686471107178,4.48198788665599e-09,-0.0005676049351391066,1.3288177140838431e-09,-0.0005676107827253855,0.00034571761457496763,0.0003455817889115069,1.924224202022851e-08,2.5708977985435886e-08,7.083921888476116e-09,1.3889315835041373e-09,0.004954932915966803,1.838134895840206e-09,0.0049471407807217295,0.005158209627529179,-0.00021916799566513528,-0.00021976991107530174,2.8438915523084393e-10,-0.000220766346869938,0.006239763874986394,0.006238543931980825,0.006238345307921326,0.006238123006108494,-0.0012505408944742291,1.480205820584383e-10,3.2082404203244235e-07,-0.0034985707075380432,-0.003498788012895702,-0.0034989274352749083,0.0017187822427687507,-0.0008045699931986718,-0.000804578706113181,-0.0008051715180627585,0.0003457158414690459,0.0003456560580262151,0.0003456370681420907,0.00034561489258669455,-6.917137335355725e-05,-6.923470048348644e-05,-6.923485380439938e-05,0.0010804549404755419,7.278020777067703e-12,0.0010804174397428146,8.777227853912896e-12,5.50358682977002e-13,7.808415522620847e-12,-9.486508648786924e-12,1.9956667359625686e-11,-0.005217882500339504,5.3719525639167784e-12,2.7978024399483762e-11,1.3717158157325313e-11,1.955798441521009e-11
1,3.138368974305864e-10,-0.0026068117568004176,-0.0026068117568004176,-0.0008793253355260396,9.540797737564365e-10,0.005207412071425257,0.005205486957753133,0.005204073400991111,0.00520049254776547,-0.0008824887854436613,-0.0008866756531550374,-0.004336427770086266,-0.004337653916314621,0.0007506332611882823,-0.005090630639817656,-9.58375710030713e-05,3.901003621018948e-09,-9.592632311997823e-05,-0.00012702853415237528,-0.0001273225851883843,-0.00012765476610076127,4.481985321794062e-09,-0.00012779088566316563,1.3281657598597971e-09,-0.00012779656760128589,-0.0001639661216761606,-0.00016410179555662328,1.9242281789364213e-08,2.5709244850411544e-08,7.084592658127834e-09,1.3886896548871993e-09,0.004841969647902413,1.8373469633809194e-09,0.004834177637041215,0.0050309812956318865,-0.00020490266003431897,-0.0002055045691506624,2.842545563768465e-10,-0.00020650098926448083,0.005210719545475964,0.00520950444163232,0.0052093064619777125,0.005209084789061325,0.000748022274092373,1.495125589065256e-10,3.208251590507778e-07,-9.52830888658711e-05,-9.549731534761947e-05,-9.5634178688378e-05,-9.58024322715112e-05,6.051316033138763e-05,6.050443882868424e-05,5.991196266869942e-05,-0.00016396785703549807,-0.00016402756464381182,-0.00016404653893277628,-0.0001640687049856356,-5.769543512740986e-05,-5.7758773647064636e-05,-5.77589288453557e-05,-0.00028283572652948333,-2.1837107271963685e-11,-0.0002828731985121248,1.0073749793271955e-11,5.225847277390344e-12,-5.57232230033387e-12,-6.426584121755806e-12,-0.005090646287216827,2.0472078115543385e-11,-1.0095682117576562e-12,1.9035957198214116e-11,-1.3229637510743477e-11,1.2029830083592677e-11
2,3.16018576456478e-10,-0.002590669895357157,-0.002590669895357157,-0.0009280844225608393,9.533914854251961e-10,0.005175128188306527,0.005173202959469974,0.0051717893206079234,0.005168208259827357,-0.0009312480105448098,-0.0009354350380146291,-0.004255384749291692,-0.004256610252628518,0.0005566535831526996,-0.004815606522060597,-9.583754639420574e-05,3.900679509176178e-09,-9.592629721611307e-05,-0.00012702850709794909,-0.00012732255831887347,-0.00012765473908765116,4.481510320009864e-09,-0.0001277908590642478,1.3277739165783169e-09,-0.00012779654058672635,-0.00016396608595309337,-0.0001641017612570838,1.924291751392877e-08,2.5710107367882557e-08,7.0840052246937574e-09,1.390060799350439e-09,0.004597785667278804,1.8386430110981395e-09,0.004589993834388061,0.004755959020630727,-0.0001740640289853537,-0.00017466592740751887,2.846929081442171e-10,-0.00017566232904773536,0.00517843583708555,0.005177220677826787,0.005177022681395665,0.005176801001360802,0.0005540429909356776,1.475618700481077e-10,3.208251007728197e-07,-9.528307848393051e-05,-9.549730213808469e-05,-9.563416335826374e-05,-9.580240589206993e-05,6.0513151469694705e-05,6.050442411179434e-05,5.991194934831644e-05,-0.00016396782004548087,-0.0001640275195525073,-0.00016404650081035125,-0.0001640686709625595,-5.769542270703033e-05,-5.7758763298103256e-05,-5.7758916034862274e-05,-0.00028283566945537926,-2.1843306009680047e-11,-0.00028287314882668513,5.966753914925411e-12,3.1100021074875414e-11,2.474111707731952e-12,1.0401982319550939e-11,-0.004815620905407953,-7.88069355357882e-12,-1.4800293236082592e-11,1.9800819531738232e-11,-1.2463071715684676e-11,1.2801507067605957e-11
3,3.1587837270897094e-10,-0.002584614217331637,-0.002584614217331637,-0.0009463765877311288,9.539046621420056e-10,0.005163016759450546,0.005161091488298977,0.005159677817206729,0.005156096678395906,-0.0009495402293737316,-0.0009537273167706682,-0.004224981146609168,-0.004226206411012262,0.00048388136171602575,-0.004712430169454813,-9.583754328164614e-05,3.900603660831857e-09,-9.592629506892395e-05,-0.00012702849732950912,-0.00012732254868046865,-0.00012765472945695658,4.481867673575734e-09,-0.00012779084933906704,1.3284673508564227e-09,-0.00012779653133922884,-0.0001639660738486208,-0.0001641017430006725,1.9242400634321087e-08,2.5709817687253266e-08,7.084079817815242e-09,1.3890238490584586e-09,0.0045061790739390805,1.837433131187749e-09,0.0044983872982144,0.004652783309471501,-0.00016249479191716304,-0.00016309668725924571,2.848483475946971e-10,-0.00016409308236716162,0.005166324481479713,0.0051651092967613605,0.00516491129998503,0.005164689608443662,0.0004812709005881142,1.4948357179450316e-10,3.2082507870223063e-07,-9.528305872156502e-05,-9.549729239854983e-05,-9.563415371882825e-05,-9.580240585341571e-05,6.0513134641188133e-05,6.0504415243248005e-05,5.9911949951448364e-05,-0.00016396780940162032,-0.00016402751470466725,-0.00016404649342971535,-0.00016406865405243755,-5.7695417910585704e-05,-5.775875793542604e-05,-5.77589119469418e-05,-0.0002828356316962748,-7.27800222985821e-12,-0.0002828731211132188,-1.0347829852213556e-12,-4.697883800058491e-12,1.8480460619032713e-12,-1.422647436836155e-11,-0.004712444107985304,-8.506876756893407e-12,6.410830559438748e-12,-1.722477105274658e-11,1.4739034034627529e-12,-9.669275128498998e-12
4,3.150168325199029e-10,-0.0011186539061897023,-0.0011186539061897023,-0.0004576237367499088,9.541728233248243e-10,0.006723147951636391,0.006721213577839843,0.006719793911576803,0.00671619954816658,-0.0004607895542376611,-0.00046497925398599567,-0.0017818081859517524,-0.001783021846792452,-0.0017853541750482212,3.671295347791111e-09,-9.583777035801819e-05,3.900687596507845e-09,-9.592652248492325e-05,-0.0001270287976324758,-0.00012732285002396273,-0.00012765503157924072,4.482236206638832e-09,-0.00012779115162964692,1.3284799991132272e-09,-0.00012779683323959387,-0.0001639664657711886,-0.0001641021221890181,1.9243078961098587e-08,2.5709927075421438e-08,7.0838787286532835e-09,1.390984499913615e-09,0.004310505388365462,1.8374140969173624e-09,0.004302713721585358,0.004432397210867787,-0.00013778215208050572,-0.000138384042114416,2.848418162098926e-10,-0.00013938042473325113,0.0022344038367028583,0.0022331960674427465,0.002232999033266461,0.006724830602126078,-0.0017879609658440678,1.5028628284284635e-10,3.2082389773293945e-07,-9.528328704638765e-05,-9.549751644140299e-05,-9.56343803820142e-05,-9.58026298788199e-05,6.0513289261247525e-05,6.050455975397937e-05,5.99120854179937e-05,-0.00016396820143436448,-0.00016402790711608417,-0.00016404688439093299,-0.0001640690358296431,-5.7695553987034525e-05,-5.7758895372350676e-05,-5.7759048280968565e-05,-0.00028283628101649085,7.281090269869352e-12,-0.00028287380411780625,-6.735126517886367e-12,-0.004492052319288898,-2.258657311687181e-12,-1.649356189255362e-11,5.704983362233536e-12,-1.2609617236494609e-11,-4.975528313806238e-12,-1.4050905217386133e-11,1.1929386972568125e-11,8.062510289952328e-12
5,3.162678844516369e-10,-0.00101254671556588,-0.00101254671556588,-0.00033950458474388246,9.54124104448582e-10,0.0065755723390664555,0.006573638241208046,0.006572218737116654,0.0065686246696042205,-0.0003426699957279311,-0.0003468592216914716,-0.001687712532671175,-0.0016889258723183907,-0.0016912578073716234,3.6665828211809407e-09,-9.583780653522263e-05,3.900620847484205e-09,-9.592655931617397e-05,-0.00012702884888422027,-0.0001273229008115428,-0.00012765508273585965,4.482250016281992e-09,-0.00012779120262277827,1.3284877324916366e-09,-0.0001277968860106968,-0.00016396652173179439,-0.00016410220175089188,1.9242312771051685e-08,2.5709388410565962e-08,7.08470166125251e-09,1.3887119347676378e-09,0.004367899814433695,1.8384678453921316e-09,0.004360108114608275,0.004497039978106188,-0.00014503057842239569,-0.0001456324699687048,2.856739649637944e-10,-0.0001466288552453417,0.002022189450317363,0.006577677137730824,0.0065774777423539795,0.006577254625799234,-0.0016938643556606192,1.499609323263313e-10,3.2082386524356816e-07,-9.528333077752321e-05,-9.549755726817591e-05,-9.563442070864071e-05,-9.580266391238778e-05,6.051329289744211e-05,6.050458131787672e-05,5.99121157235743e-05,-0.0001639682574843934,-0.00016402796882293525,-0.00016404694402614276,-0.00016406911297289973,-5.769557726909828e-05,-5.7758918057959174e-05,-5.7759071139891145e-05,-0.00028283643427873446,-3.0749984498449064e-15,-0.00028287391835647084,-0.004556695437455297,-2.8896241319732726e-11,5.499216799051606e-12,1.7103397696344305e-11,9.635555360355577e-12,2.4266553150610698e-11,-4.502083024170144e-12,-6.292307222880616e-12,-1.672158756278033e-11,-1.3298354325744153e-11
6,3.158043229937448e-10,-0.0006854082135660795,-0.0006854082135660795,2.4826716748812668e-05,9.537911403587652e-10,0.006079723800180581,0.006077795293151077,0.006076379545033302,0.006072793987832941,2.165864820819336e-05,1.7466270789029788e-05,-0.001397768875345434,-0.00139898326935257,-0.00140131672861345,3.6571635370083006e-09,0.0015439117937304891,3.900771097163592e-09,0.0015438215302435584,-0.0005244663252465495,-0.0005247604073089861,-0.0005250926681561993,4.482473684416566e-09,-0.0005252289273020092,1.327705496544596e-09,-0.0005252347512192775,0.00029660978070394494,0.00029647399560208976,1.9242135163235552e-08,2.5709665928382242e-08,7.083950402136161e-09,1.3887830144187974e-09,0.004508568993774952,1.8377623606989253e-09,0.00450077718194342,0.004655473991160087,-0.00016279563631683324,-0.00016339753338066667,2.856739853133904e-10,-0.00016439393299865667,0.006083040608839067,0.006081821136470286,0.006081622560719246,0.006081400305355815,-0.0014039246555412116,1.4748390448138166e-10,3.2082391985213803e-07,-0.003170665075175753,-0.00317088183601142,-0.003171020804900402,0.001543947227206676,-0.0007212195647027504,-0.0007212282686222244,-0.0007218209884594478,0.0002966080183021138,0.000296548262723661,0.0002965292745633563,0.000296507097529113,-6.806564882321471e-05,-6.812897665639491e-05,-6.812913083057002e-05,0.0009491024633532955,-7.281080160051465e-12,0.0009490649645543165,1.40376222422197e-11,2.4958783756821727e-12,-2.402780099589205e-11,-8.31637122405152e-12,-3.988816832501082e-12,-0.004715140052543972,6.576105344850885e-12,-2.02433430254647e-12,2.259481948285246e-11,2.231843994453264e-11
7,3.1680011662672696e-10,-0.0010032830938447872,-0.0010032830938447872,-0.0003291726051927586,9.541590971729077e-10,0.006928141168324596,0.006926205944221995,0.006924785734681055,0.006921190219852766,-0.00033233845364241227,-0.0003365281973761916,-0.0016795176333505985,-0.0016807311906236375,-0.0016830634241266679,3.6695053177472413e-09,-9.58378200911566e-05,3.9013821991791745e-09,-9.592656933276011e-05,-0.00012702887259764635,-0.0001273229251297275,-0.00012765510698402614,4.48174703471531e-09,-0.00012779122770421262,1.3280006978984209e-09,-0.00012779690862946348,-0.00016396655536060362,-0.00016410222734472297,1.9242588396500646e-08,2.5709778541929587e-08,7.084532579835143e-09,1.3893192237531556e-09,0.004697377937071973,1.839085357488361e-09,0.004689586013682355,0.004868128330979519,-0.00018664125113195497,-0.00018724315521861975,2.840452955884744e-10,-0.0001882395673047323,0.0020036621993110796,0.0020024549903287867,0.00200225802761729,0.006929824780045478,-0.0016856702078786201,1.4634913107453912e-10,3.2082402327867804e-07,-9.528335573497308e-05,-9.549758335346286e-05,-9.563444625169627e-05,-9.580267894475444e-05,6.051331659451835e-05,6.050459142109029e-05,5.99121220758721e-05,-0.0001639682903409486,-0.0001640279873684429,-0.00016404696672581777,-0.00016406913712616627,-5.769558833516093e-05,-5.775892742722583e-05,-5.7759081282411866e-05,-0.0002828364798618845,0.0,-0.0002828739903529404,5.050175559491475e-12,-0.00492778743498212,-2.723465387923259e-11,2.6434407946600933e-11,-9.762093121725224e-12,1.3374510426456229e-11,6.443438944264681e-12,-2.6246500120672942e-12,1.606898039052265e-11,1.9488645081821774e-11
8,3.149243719137992e-10,-0.0009242466264234151,-0.0009242466264234151,-0.00024119458897305899,9.537762979910128e-10,0.006709556482230151,0.006707621825728339,0.006706201961481181,0.0067026071296689025,-0.0002443600036906622,-0.0002485492386242662,-0.001609422290870776,-0.001610635542625133,-0.0016129673827397553,3.657636659917038e-09,-9.583784592662014e-05,3.900370886952281e-09,-9.59265972979244e-05,-0.00012702890253779052,-0.0001273229553951524,-0.00012765513791147443,4.481782656867595e-09,-0.00012779125751543187,1.3281749756534374e-09,-0.00012779693942085123,-0.00016396659550105383,-0.0001641022761202067,1.924311748210562e-08,2.5710875952984045e-08,7.084450926988017e-09,1.389026322053125e-09,0.004643656257241874,1.838231090862267e-09,0.004635864361409287,0.004807622005489615,-0.0001798565408231045,-0.00018045844315172372,2.8360241276773466e-10,-0.0001814548519869737,0.0018455892921994458,0.006711662109984207,0.006711462615535648,0.006711239401197236,-0.0016155738920436474,1.472851542771875e-10,3.2082387386722203e-07,-9.528336651383403e-05,-9.549760036497218e-05,-9.563446460572786e-05,-9.580270423081528e-05,6.0513344389242115e-05,6.0504614864586785e-05,5.991213602700756e-05,-0.0001639683323128263,-0.00016402803297494705,-0.00016404701160641059,-0.00016406918566965834,-5.769560257533424e-05,-5.775894277089756e-05,-5.7759096697155464e-05,-0.00028283653509016344,2.1840183268384554e-11,-0.0002828740470823572,-0.004867280192550708,-2.994693976315989e-11,1.8103354713281337e-11,-1.0937692542732744e-11,1.5961294559124411e-12,-6.8047286864948785e-12,8.285885384822982e-13,-8.244210247488202e-12,-4.110324446189758e-12,6.590940247940073e-12
9,3.1426691418539915e-10,-0.2198788442836657,-0.2198788442836657,-0.2829549127330191,9.527841154314325e-10,-0.26031268629176185,-0.26033903139573783,-0.2603562547043311,-0.2603939079471347,-0.28299463001593717,-0.2830374143102326,-0.15683446215946306,-0.15684783472128644,-0.25686807917014476,0.10000471337107283,-0.016401371951892375,3.895223696199472e-09,-0.016401629456249768,0.033241843774199885,0.033241202741565945,0.03324021188029083,4.4753625143310134e-09,0.03323925294985169,1.3261172388642133e-09,0.033238684086501415,0.012104947245440081,-0.08789740770310676,1.923705720580849e-08,2.5701516958339448e-08,7.082790034340559e-09,1.3886956690429151e-09,-0.7991204565947487,1.837516179320962e-09,-0.7991793469062584,-0.900580380780613,0.10134183656874286,0.10133858791349404,2.8462407164299114e-10,0.10133173103159618,-0.0602765303801193,-0.16028009773488655,-0.16028194031423004,-0.2602838870649377,-0.3568889155914933,1.4927972332033412e-10,3.205784690331102e-07,0.18361168497698757,0.08360309190977264,0.08360151794731961,-0.016401304607553166,0.19527632909949563,0.0952759572806583,-0.004731699430007128,0.01210489337292465,-0.08789532720067586,-0.08789596360387876,-0.08789660309729756,0.002305029397511766,0.0023049594658330307,0.0023049584762703133,-0.2808746381637252,1.4576771492182914e-11,-0.2808751493303204,0.10000007544896497,0.10000007546563622,0.10000007544334288,0.10000007541232903,0.10000007543676678,0.10000007546420071,0.10000007543778584,0.1000000754682668,0.10000007544595597,1.5191240975310016e-12
