ETI-IST,AW-NWZ 1,AW-NWZ 2,NWZ-MEN,NWZ-WW,ETI-IW,IW-HdS,HdS-ARENA,ARENA-HKW,MENSA-MPA,MPA-HKW,NWZ-STP,STP-DLR,DLR-Muff_HKW-DLR,DLR-Muff_DLR-ATRIUM,HdM-RZ,RZ-Birkhof,RZ-KZS,AW-IFB,IFB-VFG,VFG-Bio,Bio-VISUS,Bio-MIKRO,MIKRO-SPZ,MIKRO-KZS,KZS-IFF,IFKB-AW_Erw.,HKW-L3 RN,HKW-AERO,AERO-Statik,Statik-L3 RN,HKW-KZN,KZN-ENTE,KZN-ILA1 RN,ILA1 RN-ILA2 RN,ILA1 RN-IVK RN,IVK RN-OGI,OGI-Polizei,OGI-HKW,AW-Muff_AW-INFO,Muff_AW-INFO-INFO,INFO-Muff_INFO-ETI,Muff_INFO-ETI-ETI,Muff_HKW-DLR-HKW,Muff_DLR-ATRIUM-ATRIUM,DLR-KLW,AW-Muff_AW-ZHI,Muff_AW-ZHI-ZHI,ZHI-Muff_ZHI-HdM,Muff_ZHI-HdM-HdM,AW_Erw-Muff_AW-KZS1,Muff_AW-KZS1-Muff_AW-KZS2,Muff_AW-KZS2-KZS,IFF-Muff_IFF-ZAQ,Muff_IFF-ZAQ-ZAQ,ZAQ-Muff_ZAQ-IFKB,Muff_ZAQ-IFKB-IFKB,AW-HLRS1,HLRS1-HLRS2,HLRS2-AW_Erw.,Aw_Erw-AW_Erw2,ES4-AW_Erw2,AW-AW_Erw2,Batt1,Batt2,Batt3,Batt4,Batt5,Batt6,Batt7,Batt8,Batt9,Batt10
0.3912552586650927,10.72933197865388,10.72933197865388,6.390704303063425,0.4498930875383733,5.543054498654085,3.2688129452682326,2.9312971587343677,2.5491769245733558,4.972097770061251,3.2271912868905446,3.976751820401642,2.7240405542881034,3.5958153825866646,1.6685517416513327,2.6544712102526358,0.0805734716033324,1.1915154033243371,3.3401783163227554,2.4001220551238056,1.5204240285260648,0.3566546058163418,0.8514405667717414,0.12890071294505895,0.9779840287581936,2.0431928174746887,0.47750684271439675,1.0479637259955898,1.3617872193031753,0.7261041061630404,0.4951505941373739,5.1301299766185995,0.4017141018243367,2.7381463992554678,0.004166154231887274,1.417550739674685,0.4225029588040157,0.03262071545134549,1.8328769751827192,7.487082744580999,8.383009143147756,6.743191003670633,8.378111707090532,4.579800933836825,0.14039312959121147,0.48451468259933766,0.4336485856705534,1.2765690749148078,1.266197731605793,2.4746481908767866,0.6624135464654919,2.051948383842888,3.1148731161696923,2.362567128413613,1.1350040040585487,1.1375460155564145,0.24546668834366947,10.527391000784117,8.269929160518938,8.271249250621688,8.149169434340285,0.0014971755834395876,8.149472725629604,0.0015739079342720382,0.0015738166861981296,0.001574253441033838,0.0015733154358176242,0.001573545349633745,0.0015741864713923956,0.001574227681781705,0.0015740768690036572,0.0015742099312368574,0.0015742291104407086
0.3953514625413117,10.404342481239926,10.404342481239926,5.983640985347585,0.38328714354921467,5.247569465815702,3.0249221211497557,2.7031383475975055,2.3638796976836227,4.657915641813112,2.9897607110304354,3.693611293442684,2.496549132742964,3.3658316259408285,1.6726572116059941,2.449805573065122,0.08057539212400612,1.1883581233884488,3.1388261524388286,2.244074893566315,1.3854725561402093,0.36542543563829594,0.924449291670109,0.12855644036914696,1.0500149366145826,1.9004863761960928,0.38784742504455394,0.9519363253773406,1.273966097476203,0.6478776890634734,0.41946833003723,4.946247964218441,0.39545801182176943,2.574772334394443,0.004166380305437462,1.3635263825118733,0.3802815612387931,0.03262245758959394,1.7938815864935052,7.008359468236875,7.924538831668604,6.47699690494512,8.098481841491202,4.34946022786816,0.13629630884815191,0.48453134171213813,0.4838541185335943,1.0938023404317518,1.081699848415496,2.2841738566497525,0.49000569580453557,1.7871789206406499,2.862567571487075,2.220928844478106,0.9952044677156546,0.9981208462395659,0.33736488140701903,10.661565429031166,8.380959230716467,8.382263621039925,7.923705401922978,0.0014971759245004693,7.924017706278395,0.0015739326558050133,0.0015738466328839558,0.0015742590684567034,0.0015733807508277987,0.001573599596592069,0.0015742062056160581,0.001574228078068389,0.0015741023868615115,0.0015742296656482383,0.0015742461504865515
0.3933031544993513,10.150480620377783,10.150480620377783,5.669815434894508,0.4311189823782086,5.083759170872503,2.941051316039003,2.617659466451087,2.290599843570456,4.40639150651287,2.965199054272898,3.533779874937969,2.367409802984364,3.2312666864076944,1.6691144398752606,2.449632676910219,0.0805753774882703,1.2050831269753741,3.1852378281892775,2.296464166544759,1.4441814430594513,0.36365993093538684,1.0477057290381542,0.12763789712535195,1.1714304525010304,1.9044239025522613,0.3990159741846852,0.9714926856712378,1.2750526705598053,0.6686943207475813,0.4484046678398978,4.614347536965538,0.3495845594163538,2.4980267710891995,0.004166524743922182,1.3477005686365264,0.36882955312530225,0.032623582171341814,1.722858885179634,6.69129920668817,7.620703234568682,6.179137647641025,7.785221113007405,4.214565354854551,0.1397409231399238,0.48454178270187404,0.4824721983897568,1.0933132108182768,1.0812581087408648,2.2839989262109617,0.5028115244082997,1.8078704441956313,2.8821097729216874,2.2259072711191212,1.0002001992441958,1.0031143284288022,0.33413490555276054,9.32144096198721,7.325872812644012,7.327409051661685,7.022483295371458,0.0014971767203057458,7.022837701340885,0.001573949057785866,0.001573867152226022,0.0015742588306772106,0.001573421289701655,0.0015736334142136628,0.00157420620558953,0.001574230059512909,0.0015741023867402375,0.0015742293485810947,0.001574245278617326
0.3579650951460547,9.368309424239351,9.368309424239351,5.454657727939189,0.39101206777338954,4.663793732503322,2.595028863062429,2.2858782745321258,1.946831589891436,4.2732862429105625,2.872426729787705,3.402837569242993,2.2663556815628785,3.1323572728537177,1.6764945494733503,2.4697313920856976,0.08057518659776743,1.1149448545465714,3.2799821002205762,2.314430485942112,1.4619622542166149,0.3260027811886102,1.1145597366800415,0.11784231084200616,1.227042519373223,1.975480188466702,0.3882476964562119,0.944514604423833,1.2932301936329045,0.6243963388549225,0.40590004248147277,4.095643685385721,0.4853214440257692,2.6328172890977695,0.004166686934055089,1.4574113005016056,0.39565591133431127,0.032624817785299395,1.6835683544249427,6.829392595700229,7.752982040868339,6.273646272176565,7.884521732375776,4.115676424046906,0.13243791695756915,0.48455608882620227,0.473625059978737,1.11109917288098,1.0992443943301689,2.3027009832845518,0.507033407828473,1.8149909498495986,2.8889154557138776,2.2250619246745402,0.9993651854832017,1.0022812899313025,0.3347529909564848,9.304041618529995,7.312411413330423,7.313951344258446,6.996896021278047,0.0014971767203053113,6.997251733720167,0.001573942164293166,0.0015738585959813207,0.0015742584343796883,0.0015734722031133126,0.0015736798259802513,0.001574203986461445,0.0015742297424744672,0.0015741014357424064,0.0015742314092085728,0.0015742476563167021
0.3397898598192104,8.657740742498088,8.657740742498088,5.097417006741343,0.3826181014605515,4.5122993615450655,2.4026377809636226,2.1062953665097948,1.791997720630078,4.0008235942466275,2.753185372643403,3.1445465860947714,2.10894732134969,2.965530668078653,1.6676208705638234,2.4002692138786355,0.08057583404369414,1.1666307063459638,3.1590463775340027,2.3434241953947366,1.4760432536760177,0.3113144033758339,1.2319428112648143,0.1188032121812493,1.3448645834760296,1.9298998383802335,0.3758540543529183,0.8488102371928654,1.1950765015475167,0.5410236608867199,0.3502530637106489,3.829181516369582,0.36037461808324306,2.5088566780723744,0.004166907819583756,1.356106113957212,0.32797350265620573,0.032626512300481164,1.6429705786879054,6.449662244733696,7.388816740418863,5.781908716934032,7.366811682821443,3.9485601081552155,0.14109109543496726,0.48457442841011783,0.5059095185955359,1.049508891905023,1.036972771645042,2.238056247826295,0.4658622866678586,1.7420529845265598,2.819051150649884,2.1799302362325483,0.9549700498521196,0.9580304862916121,0.3705932749557676,8.930111121091326,7.019535918287864,7.021154250246966,6.656263784961672,0.0014971769476781528,6.656638441066372,0.001573961815216496,0.0015738847408438062,0.0015742605743906378,0.0015735396701776207,0.001573739309181228,0.0015742107230846546,0.001574230772833778,0.0015741092813477315,0.0015742368778254284,0.0015742519361607178
0.31566057174266415,8.854403071108269,8.854403071108269,5.351914965013182,0.39206559636326455,4.741199248440623,2.6349896592535846,2.3310693823207,2.028013603874484,4.199354828725759,2.9274800914554375,3.3720659163627897,2.2476600019072457,3.110129906983227,1.6716807038721895,2.4109818775291982,0.08057573688414459,1.1726814768132565,3.1095803817588514,2.2936953844614427,1.4415974016627855,0.3564467256362478,1.1058996738138902,0.12119380614431514,1.2221826412390695,1.9152958433957403,0.38262222067116314,0.8431030852602276,1.1817501365264504,0.5384612095272066,0.35261037687053165,4.274754777172922,0.38154069064561047,2.6118708296013713,0.004166753584410042,1.3708855647121523,0.33608871135973334,0.03262530728987289,1.744813925262775,6.513402717596517,7.449735478165401,5.915091862086965,7.506915858450472,4.093299390640845,0.13713938954810176,0.4845633470323668,0.5006677595808087,1.0590401299110879,1.046605671928173,2.248028101115157,0.4724945701527492,1.7544114527131196,2.830912415624188,2.1861712867925878,0.9610969661092577,0.9641357896993568,0.365476365366673,9.116868401500483,7.166089030101795,7.167667694539672,6.81016491353034,0.0014971770613675334,6.8105308333907555,0.001573959042049285,0.001573880304378807,0.0015742602573515733,0.001573496833057807,0.001573703668562158,0.0015742099305462603,0.001574230455802579,0.0015741076963840884,0.0015742344209068511,0.0015742496377138455
0.2634121943141203,8.84587931816913,8.84587931816913,5.369859205910533,0.4022341263487089,4.674819151964436,2.7500955383010246,2.4110281175525246,2.1015241575725234,4.228640378462279,2.951908226282859,3.445348226244564,2.257655701628196,3.1161102297309338,1.6647271273735726,2.3732739915508003,0.08057610212170066,1.1276952897792913,3.1815066158637766,2.2225302484017018,1.3884108084421074,0.3775079410785072,1.1171476142142998,0.11395926909774569,1.225237567678499,1.9016157461456813,0.363909800847679,0.9491916420570253,1.279572450271733,0.6272499947025902,0.43228414337188464,4.27183244082575,0.3844301686748828,2.7425388425739223,0.004166737291800082,1.3897229258415105,0.35471718669723473,0.03262519509305989,1.753728134607424,6.444996962827926,7.384154345677839,5.876904805162023,7.4667790799986244,4.099163760877962,0.1439847333526051,0.48456188461806443,0.521826583627538,1.0260463561349658,1.0131721327946228,2.2129487426531496,0.43516730796248626,1.6832988784664864,2.762937232128157,2.149680588079355,0.9251453347566311,0.9282950181863034,0.3951308351118735,10.169210402963538,7.995829328624912,7.997214533343679,7.446332127668175,0.0014971761518709885,7.446665389378378,0.001573962370035962,0.001573884503452581,0.0015742616840272437,0.0015734921623907774,0.0015736984415227187,0.0015742135762824932,0.0015742292669356614,0.0015741133231713823,0.0015742396518203326,0.0015742543931626623
0.46570662799013524,9.163298318085431,9.163298318085431,5.342740877666157,0.36620556541809396,4.569843243415104,2.683661898647064,2.3392023815937386,2.067575266468213,4.205718436233602,2.9906180333844463,3.4577482723440465,2.2623985949900427,3.108489239290574,1.6418029526032218,2.5019096048606646,0.08057490303864921,1.1487463950499286,3.305974150496583,2.414013120542628,1.6301245097268342,0.3766129075905926,1.3138940121651987,0.11852124206045156,1.4260040755383556,1.9036543973324667,0.41269077438067897,0.9195384483392953,1.262068329318025,0.5994740739057615,0.4022642809573966,4.375267891373884,0.3470091020241454,2.7187985096004246,0.00416670290283832,1.3763737502394855,0.3727733701621885,0.032624963327641046,1.7327638775051966,6.673123800711825,7.603122552914525,6.101063962132767,7.702872927334911,4.091556783825672,0.16662015121507184,0.48455786158821357,0.46299969008371533,1.1400733426010585,1.1284624688165699,2.3326624267746605,0.5230701705369929,1.843023769433692,2.916011413119279,2.2466040397094775,1.0204669680422185,1.0233031294237427,0.31773407105908436,10.813943998097741,8.499449012347265,8.50072923769431,8.112571912240686,0.0014971756971267033,8.112876459527062,0.0015739502464977258,0.001573868974630463,0.0015742581966025596,0.0015734791738745446,0.0015736844209822483,0.0015742012125723958,0.001574227602520325,0.001574096522466777,0.0015742238800385306,0.0015742402062620345
0.4421838358219988,8.791437799768874,8.791437799768874,4.91449883329555,0.35043846735803985,4.226519796569164,2.4463593589151778,2.1250459401752635,1.8400393343482924,3.8653877851351917,2.7379766770916825,3.168525059657389,2.021734882516774,2.857477516692506,1.6370504916131183,2.591711188739494,0.0805740572842568,1.2525779178563254,3.6315776185200583,2.743243804507347,1.8363948474155598,0.3714333387233589,1.7240718966799753,0.11524602026110517,1.831024331724107,2.012427759583914,0.4488619084847277,0.9206237045636574,1.2616644081819859,0.6005920582138321,0.4044727709773306,4.303684710171684,0.34774628449549416,2.500576510806097,0.004166945178831137,1.2650545312557298,0.30444841595941585,0.03262683183336405,1.7056475242267863,6.2549370296102165,7.202338147817308,5.690399676093072,7.270872875134687,3.8400092887954074,0.17125493072634157,0.48457577434435445,0.4392437596189532,1.2201990317449234,1.209358861670025,2.4162345334092397,0.6135748309825879,1.9821103735434207,3.048613774197811,2.323731019459335,1.0965662613683238,1.0991939303527667,0.2658365750300042,10.693649137463884,8.402198944005315,8.403495002336243,8.180354443176771,0.0014971758108158304,8.18065610323289,0.0015739714028493257,0.0015738959908268586,0.0015742549469611635,0.0015735498843891952,0.0015737424765957832,0.001574192415392312,0.0015742276025276375,0.0015740833672936944,0.0015742149242452242,0.0015742332317300284
0.4152714290816447,8.482980985668528,8.482980985668528,4.8592606886667316,0.41525187999372937,4.2622646376691105,2.397256380928866,2.0596472928913743,1.785693532842879,3.8148318040669307,2.8983229307887894,3.1018376714925595,2.051896654218055,2.9157083731122024,1.6855296180357124,2.6137690703333534,0.08057383564041029,1.1262079446339959,3.5779938662717816,2.690945033641213,1.8632027672523686,0.38371834937911736,1.68497133172357,0.12044249645135265,1.7979047006320743,2.052432704946897,0.4260865323709523,0.9004869541336866,1.2533362412847857,0.578081586839852,0.3847342398034012,4.398780189415795,0.37798146160233276,2.4905937382705896,0.004166954256106852,1.244603287224804,0.30988262920875226,0.03262692581847654,1.6998398447645502,6.407722710694416,7.348665209179067,5.656714569657333,7.234946461141611,3.8984540807773715,0.12349870719229115,0.4845793770309456,0.43472563388282676,1.2397071635916188,1.229079438238819,2.436751731661254,0.6255430798984652,1.9987676331900628,3.0642378918110857,2.3589111524567703,1.1314486230300351,1.1340069189502222,0.24776475443895563,9.57652859213179,7.523475240147786,7.524959549077842,7.382788778629265,0.0014971762655581864,7.383124826800762,0.0015739639546323888,0.0015738879890092614,0.0015742542336253894,0.0015735582011302638,0.0015737561019423191,0.0015741902755261078,0.001574228949901304,0.0015740836049414819,0.0015742192039525094,0.0015742380663068163
