time-step,ESS1,ESS2
01.01.2023 13:45,-1.4234951718245332,-1.58676092461157
01.01.2023 14:00,-1.6288732771062133,-1.8534919981472655
01.01.2023 14:15,-1.5478632293807884,-1.7813134554902488
01.01.2023 14:30,-1.3683263358003872,-1.6292360521152218
01.01.2023 14:45,-0.18255333883051805,-1.189448941314485
01.01.2023 15:00,-0.5097114463292219,-0.16649156945520738
01.01.2023 15:15,-1.161874514575606,-0.2108225246504242
01.01.2023 15:30,-0.750269607137473,0.04294092007005196
01.01.2023 15:45,-0.5452932171088439,-0.18339414098325707
01.01.2023 16:00,0.05578109742396717,-0.08280241158114417
01.01.2023 16:15,-0.3141275229607761,-0.24694252422071247
01.01.2023 16:30,-0.7449175795826158,0.507558048938074
01.01.2023 16:45,-0.4219264386740289,-0.43927758655389404
01.01.2023 17:00,-0.5789105765379624,-0.3043418084700823
01.01.2023 17:15,-0.3683190343778287,-0.26325685759328565
01.01.2023 17:30,-0.5680415552026448,-0.588592645713057
01.01.2023 17:45,0.1677652360683843,-0.36965561773232486
01.01.2023 18:00,-0.643304320629221,-0.7045531510395256
01.01.2023 18:15,-0.6375026891959947,-0.381236479023446
01.01.2023 18:30,-0.5819022907081769,-0.19541088784187893
01.01.2023 18:45,-0.24791185114019812,-0.15392286485374196
01.01.2023 19:00,0.06137449375087085,-0.0789468043509353
01.01.2023 19:15,-0.13665012227465428,-0.11878059181719912
01.01.2023 19:30,-0.3915765686553832,0.3463944642815899
01.01.2023 19:45,-0.4821091465231713,-0.22767655114597704
01.01.2023 20:00,-0.5648425421395946,-0.3079707598307032
01.01.2023 20:15,-0.22398473605088062,-0.10222336066858514
01.01.2023 20:30,0.026803088268141144,-0.09224849301232232
01.01.2023 20:45,-0.42769551860399135,-0.2473709115234141
01.01.2023 21:00,-0.26806773613041635,-0.5806235064209788
01.01.2023 21:15,-0.44180099733039363,0.052748588978511576
01.01.2023 21:30,-0.6334875875460775,-0.2228044066494926
01.01.2023 21:45,-0.32760747598890005,-0.11051956019433783
01.01.2023 22:00,-0.9012843952569233,-1.0058909130487932
01.01.2023 22:15,-0.9116225948559609,-0.570100329269625
01.01.2023 22:30,-1.0321683828157175,-0.805229457543934
01.01.2023 22:45,-1.0128873565372412,-0.33149884165955595
01.01.2023 23:00,-0.8986919342222098,-0.6929636130717628
01.01.2023 23:15,-0.9059984005546987,-1.1109843438166662
01.01.2023 23:30,-0.5525178614398623,-0.3461460165396975
01.01.2023 23:45,-0.709037198609064,-0.6016652822984304
