time-step,RES1,RES2
01.01.2023 00:00,1.4503352505809766,-0.05978924391743085
01.01.2023 00:15,1.5000537178382516,0.014105293302966681
01.01.2023 00:30,1.5423986661426647,0.4456985336889809
01.01.2023 00:45,1.379878741803458,0.6304899265590195
01.01.2023 01:00,1.546406309122272,0.13027990470956102
01.01.2023 01:15,1.4278388233337727,0.5559734396614424
01.01.2023 01:30,1.5390726243789372,0.050346065460460096
01.01.2023 01:45,0.6093350650572816,0.43514493475229354
01.01.2023 02:00,0.5976065978363464,0.4465614921738695
01.01.2023 02:15,0.6279516297167509,0.4465442872305749
01.01.2023 02:30,0.5782163556902327,0.3853287897507786
01.01.2023 02:45,1.578938040245227,0.3509515651632134
01.01.2023 03:00,1.326173182815895,-0.3468569416108964
01.01.2023 03:15,1.5704787749324154,0.721719514830353
01.01.2023 03:30,1.5452326834783823,0.26452833767201017
01.01.2023 03:45,1.3860533449604584,0.2530275691193388
01.01.2023 04:00,1.4972227862695537,0.3891687031602656
01.01.2023 04:15,0.9992375428909203,0.7739831485081733
01.01.2023 04:30,0.5271483732202952,0.28786424369797015
01.01.2023 04:45,0.6104286428388742,0.3367728891091996
01.01.2023 05:00,0.5787447599020886,0.33386647076801884
01.01.2023 05:15,0.484858282997265,0.4329581760376706
01.01.2023 05:30,1.6374400438589611,0.7110943519552749
01.01.2023 05:45,1.3546687929381418,-0.13222798195024993
01.01.2023 06:00,1.5065855063234745,-0.06209852764205792
01.01.2023 06:15,1.572344444445834,0.748996391370469
01.01.2023 06:30,1.4684137160879955,-0.008421447523411703
01.01.2023 06:45,1.2996473497292553,0.02440134156527498
01.01.2023 07:00,1.441584472057507,0.6988750488811922
01.01.2023 07:15,1.554243103557195,0.6724885607552843
01.01.2023 07:30,1.1958022525417782,0.2939262468092569
01.01.2023 07:45,0.5376420297332203,0.2768823033454574
01.01.2023 08:00,0.6323315799346477,0.4525977504407604
01.01.2023 08:15,0.60918032680421,0.43593198301570424
01.01.2023 08:30,0.5774045380471566,0.4236523846343194
01.01.2023 08:45,1.6232786852170524,0.7772641128351311
01.01.2023 09:00,1.5214408493637064,0.35913106739003
01.01.2023 09:15,1.5373091136155312,-0.573565723552627
01.01.2023 09:30,0.9530979803480781,0.12085809591961075
01.01.2023 09:45,1.3846227886618179,-0.4750179884893907
01.01.2023 10:00,0.48875002977144566,0.1214197119370592
01.01.2023 10:15,0.5610146471483889,0.24552836026578845
01.01.2023 10:30,0.7807665871512518,0.21201081078675435
01.01.2023 10:45,0.7798928649903208,0.3605744910040207
01.01.2023 11:00,-0.7261571515062659,-1.3732161981124462
01.01.2023 11:15,0.785674413647804,0.22403085567651937
01.01.2023 11:30,0.7313275892380289,0.34578477342723335
01.01.2023 11:45,-1.014179885723578,-1.8822776657207285
01.01.2023 12:00,1.3373595790131787,1.0832517751328514
01.01.2023 12:15,1.4904268483302945,1.1745571536162682
01.01.2023 12:30,1.2707390794895888,0.005850265746725286
01.01.2023 12:45,1.8453448117578282,0.18564695955666474
01.01.2023 13:00,0.4000088477880634,0.3381170748837777
01.01.2023 13:15,-2.271709279010475,-2.2771083827999585
01.01.2023 13:30,-2.093546366511575,-2.1726864806274797
01.01.2023 13:45,-2.1552263655495674,-2.203108080032813
01.01.2023 14:00,-1.9482641122148279,-1.9364047678548304
01.01.2023 14:15,-1.9661397687318036,-2.0663969361792023
01.01.2023 14:30,-2.178991441712969,-2.184352436802452
01.01.2023 14:45,0.6850530616247991,0.8104589366983157
01.01.2023 15:00,0.3959567615117807,0.3998376264973563
01.01.2023 15:15,1.818301050034362,-0.34186640691244774
01.01.2023 15:30,1.0241468574313426,-0.21709539883374893
01.01.2023 15:45,0.682633458747831,0.2334853333310457
01.01.2023 16:00,0.18924716490605256,-0.3625921245567016
01.01.2023 16:15,0.48700623079737465,0.2569881478144836
01.01.2023 16:30,0.6575329115374814,-0.6168471620071906
01.01.2023 16:45,0.5767246015312035,0.45839991228732896
01.01.2023 17:00,0.7392098810136993,0.31678620747006425
01.01.2023 17:15,0.526303028578981,0.2804560999518575
01.01.2023 17:30,0.7275186320997908,0.6019392857235351
01.01.2023 17:45,-0.0027467913810369283,0.0253174082853901
01.01.2023 18:00,1.2688498350097508,-0.1759236481551955
01.01.2023 18:15,1.2356866150199688,-0.41569375588975077
