time;ETI-IST;AW-NWZ 1;AW-NWZ 2;NWZ-MENSA;NWZ-WW;ETI-IW;IW-HdS;HdS-ARENA;ARENA-HKW;MENSA-MPA;MPA-HKW;NWZ-STP;STP-DLR;DLR-Muff_HKW-DLR;DLR-Muff_DLR-ATRIUM;HdM-RZ;RZ-Birkhof;RZ-KZS;AW-IFB;IFB-VFG;VFG-Bio;Bio-VISUS;Bio-MIKRO;MIKRO-SPZ;MIKRO-KZS;KZS-IFF;IFKB-AW Erw.;HKW-L3 RN;HKW-AERO;AERO-Statik;Statik-L3 RN;HKW-KZN;KZN-ENTE;KZN-ILA1 RN;ILA1 RN-ILA2 RN;ILA1 RN-IVK RN;IVK RN-OGI;OGI-Polizei;OGI-HKW;AW-Muff_AW-INFO;Muff_AW-INFO-INFO;INFO-Muff_INFO-ETI;Muff_INFO-ETI-ETI;Muff_HKW-DLR-HKW;Muff_DLR-ATRIUM-ATRIUM;DLR-KLW;AW-Muff_AW-ZHI;Muff_AW-ZHI-ZHI;ZHI-Muff_ZHI-HdM;Muff_ZHI-HdM-HdM;AW Erw.-Muff_AW-KZS1;Muff_AW-KZS1-Muff_AW-KZS2;Muff_AW-KZS2-KZS;IFF-Muff_IFF-ZAQ;Muff_IFF-ZAQ-ZAQ;ZAQ-Muff_ZAQ-IFKB;Muff_ZAQ-IFKB-IFKB;AW-HLRS 1;HLRS 1-HLRS 2;HLRS 2-AW Erw.;AW Erw.-AW 2.Erw.;ES4-AW 2.Erw.;AW 2.Erw.-AW;Muff_AW-INFO-Batt1_Muff_AW-INFO;Muff_INFO-ETI-Batt2_Muff_INFO-ETI;Muff_AW-ZHI-Batt3_Muff_AW-ZHI;Muff_HKW-DLR-Batt4_Muff_HKW-DLR;Muff_DLR-ATRIUM-Batt5_Muff_DLR-ATRIUM;Muff_ZHI-HdM-Batt6_Muff_ZHI-HdM;Muff_AW-KZS1-Batt7_Muff_AW-KZS1;Muff_AW-KZS2-Batt8_Muff_AW-KZS2;Muff_IFF-ZAQ-Batt9_Muff_IFF-ZAQ;Muff_ZAQ-IFKB-Batt10_Muff_ZAQ-IFKB
01.01.2023 02:30;-39.246827040633114;-854.0043783081451;-854.0043783081451;-612.4911419081938;-14.78532897740786;-103.92686446288484;0.8991803130995173;33.54292676556528;56.1954154843484;-609.5541347540244;-504.92484213981317;-446.92003218499934;-403.0554222731875;-395.989688934704;-7.0657333374798865;-708.7255919388784;0.0;-596.9111065638351;-213.9621282540138;-146.88796654451932;-98.30310895607283;-33.94306375669454;176.67158192630563;-9.416289700532037;186.0878716268195;-70.4965876310157;-12.920654315201773;-121.61366865537626;-56.71653831830497;-4.718166234377607;9.988790383114052;-140.06738924088725;-31.544341364363525;14.96382020103804;0.0;105.72676895888344;220.686533490465;0.0;321.45382218113696;-443.11299225705676;-443.1129922568775;-321.7814232479801;-321.7814232478871;-395.9896889353031;-7.065733337760463;0.0;3830.603958906401;-708.7255919388577;-708.7255919388284;-708.7255919388454;16.481602320541427;16.48160232055551;16.481602320546656;-44.36751046226664;-44.36751046224026;-44.3675104622464;-44.367510462235714;-1458.4905125265213;36.43182588921536;36.43182588924037;7.029569253444208;0.0;7.029569253443327;0.0;0.0;4539.329550845252;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.01.2023 02:45;-38.72608182930823;41.76757140770519;41.76757140770519;449.27927430247655;-16.35562125957438;-1942.9968834485476;-1829.3378252210248;-1796.346939717131;-1774.0497320133315;452.6604928685009;551.0209704571993;304.65255134234286;346.05535436371065;353.0751150139639;-7.019760649829232;-237.74936344501202;0.0;-144.4074862083695;-658.9526372212088;-589.2441665055462;-538.119148020497;-34.096229330424265;-244.02153611988467;-9.314764138702278;-234.7067719812269;55.44975490394313;111.38294967009824;-139.3732582144485;-60.169152744771985;-6.953246782642058;8.549952061891279;-142.0587112198831;-31.68118326161956;18.092144514834033;0.0;100.62729856428561;221.29924895469108;0.0;323.3533047063946;2359.2805374433246;2359.2805374433256;2476.693167667576;-2167.947836944144;353.07511501398204;-7.0197606501163206;0.0;-237.74936344499287;-237.74936344502385;-237.74936344499122;-237.7493634450247;-28.678421427276348;-28.678421427231868;-28.67842142723414;78.83149706702966;78.8314970670649;78.83149706704603;78.83149706708764;-1533.152506551852;-127.10019805683532;-127.10019805684078;12.961173040533865;0.0;12.961173040537076;0.0;4644.641004611731;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.01.2023 03:00;-43.08961748886433;4072.469277972731;4072.469277972731;6129.585412811739;-15.886693318562557;-12939.15701836473;-12831.166513611388;-12797.181590700684;-12773.640477097677;6133.092166929823;6229.087435721877;2730.340378999723;2775.029445988558;5736.88285633629;-2961.853410350234;-6676.701536839233;0.0;-6580.033392587065;-12148.887030558706;-12079.161225785087;-12032.916805639205;-33.61838948200113;-11723.897130593155;-9.35306952418118;-11714.544061068827;-18899.48205911644;5606.227159582531;-130.63436960342244;-52.02425639588573;-9.03721767727011;6.231163442242179;-138.89290040166372;-28.6758016523501;14.542439075357914;0.0;100.99859077781376;215.1778945816058;0.0;329.279327651055;18514.01328611746;18514.013286116515;18636.21705788447;-13226.864124607268;5736.882856339695;-6.668934235004416;0.0;-6676.701536839065;-6676.701536839359;-6676.7015368391185;-6676.701536839388;-1077.3544971182237;-1077.3544971178287;-1077.3544971179085;-18874.622889846018;5574.955230321284;5574.955230321129;5574.955230321266;-7574.068898754504;-6424.287280796358;-6424.287280796701;259.2943759042446;0.0;259.2943759043093;0.0;31863.08118249121;0.0;0.0;-2955.184476115723;0.0;0.0;0.0;-24449.57812016678;0.0
01.01.2023 03:15;-42.46922972779611;-894.3247767322991;-894.3247767322991;-595.0547182390474;-15.988514252982;-71.41570804865042;37.44449641883824;72.25004985968467;96.62702679557695;-591.4398342193261;-498.7647237430698;-436.79939499690465;-392.3451288215526;-385.6441219584851;-6.701006862055891;-761.2357036830447;0.0;-658.8950771887025;-324.90722856289767;-252.91254605683298;-203.94420953128065;-31.98188526970587;104.0000075391116;-10.22152975878636;114.22153729788181;-38.1669898935163;19.243611466866696;-140.3614263551006;-59.01374935100783;-7.145403260078213;7.388828457050223;-128.86990658621585;-38.59100539841438;8.589605195415082;0.0;99.70448030274467;209.41405929593444;0.0;314.2752222582551;-471.75678746066563;-471.7567874604876;-358.07502052894154;-358.07502052884763;-385.6441219590891;-6.701006862338175;0.0;3808.253735452177;-761.2357036830215;-761.2357036829949;-761.2357036830094;5.277584696234072;5.277584696244489;5.277584696242158;-13.936193057151513;-13.936193057126957;-13.936193057132641;-13.936193057126275;-1215.8262631522023;-6.852123957863569;-6.8521239578385575;7.113902812738388;0.0;7.113902812737692;0.0;0.0;4569.489439135192;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.01.2023 03:30;-51.827561005057;-2454.827395695918;-2454.827395695918;-2442.8687942515894;-14.976276009035379;3059.691810621081;3171.401853738914;3208.1592610723283;3232.3217644873275;-2439.6451010087962;-2344.135554582545;-1737.5068339827926;-1701.1358056437577;-1694.2874438185193;-6.848361818894956;-5398.328714691876;0.0;-5291.535698129618;3034.778184096859;3107.1766522520784;3159.4723326108397;-35.13763096774986;3434.282998654943;-9.675606244257134;3443.9586048994524;-986.919526551781;-928.6644074144206;-142.46117172449883;-58.34624962832868;-7.767560392351841;6.583542462473284;-134.29484743414315;-37.61607101831592;13.363501828109092;0.0;104.57593810707722;208.79890985904046;0.0;310.19830393731496;-38867.501391557314;2660.9202072357207;2778.8762562228285;2778.8762562241723;-1694.2874438249519;-6.848361819184909;0.0;40823.09561256364;-5398.3287146920675;-5398.328714691597;-5398.328714691849;352.27532893611783;352.2753289362495;352.2753289362589;-962.2866608417935;-962.2866608411605;-962.2866608412114;-962.2866608411168;-121.7954916584531;1239.8618584132892;1239.8618584129435;-41.0778779376044;0.0;-41.077877937622134;-41528.421598791145;0.0;46221.42432725547;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.01.2023 03:45;-50.82373862244483;1319.8082730369374;1319.8082730369374;471.02433221278693;-16.194826408192842;412.5615134879905;508.1012591515915;544.0906146668601;566.5811477706042;474.1886703689627;575.914046500332;2973.9726727099683;3004.6480605357583;-1910.1883527647246;4914.836413300479;-249.31448885596393;0.0;-141.96605216658446;-666.8766747886907;-598.020070469907;-547.982873432599;-29.886558666059788;-268.59114733471665;-11.022300251676231;-257.5688470830611;56.467282846480884;115.49598019203313;-137.9128412796863;-58.86186773614914;-7.101814266267866;8.057915616238793;-124.19423714250534;-37.578183250228676;12.928229830584895;0.0;91.71624097498348;193.314783628653;0.0;291.86285494641766;24.162581252984808;24.16258125296696;131.99523349637695;131.99523349634256;-1910.188352764808;-6.422871360508477;0.0;-249.314488856018;-249.31448885599394;-249.3144888560019;-249.31448885601407;-28.684706949828055;-28.684706949772618;-28.684706949791092;78.61296742238346;78.61296742240415;78.61296742240597;78.61296742234072;-1733.3958649677759;-129.98858842753543;-129.9885884274786;14.19209871431886;0.0;14.192098714326548;0.0;0.0;0.0;0.0;4921.259284661102;0.0;0.0;0.0;0.0;0.0
01.01.2023 04:00;-42.2951982996033;-897.340119587432;-897.340119587432;-577.9232147033521;-15.535272498768952;-72.02003990696632;24.26080342798229;60.19585190773048;85.19598216139931;-574.7118106714438;-480.09194352460906;-418.70327078784106;-382.32525947108843;-375.8150748267225;-6.51018464327418;1024.9768775880111;0.0;1129.7308650984007;1612.5623735177182;1684.9569831911542;1732.2270618218643;-27.95948926445433;1998.141224691447;-10.208598062689795;2008.3498227540504;3896.967331337725;-973.8425774916295;-146.05486669854233;-59.65617979341559;-8.842509713693156;7.27287652675064;-114.78947833253655;-37.25507651670375;8.157879211998054;0.0;85.86610032450258;185.8671834861502;0.0;282.57283153324624;-454.11825342830366;-454.11825342811005;-351.05973176772306;-351.05973176762205;-375.8150748273745;-6.5101846435788175;0.0;1024.9768775880116;1024.9768775880248;1024.9768775880225;1024.976877588032;177.6393177755337;177.6393177755084;177.63931777552506;3919.4518275681803;-1016.3724458857273;-1016.3724458857223;-1016.372445885685;-423.94490432359;1116.2777494472023;1116.2777494472562;-35.20414581993769;0.0;-35.2041458199467;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4935.824273453861;0.0
01.01.2023 04:15;-42.5136659645872;-38617.13825646152;-38617.13825646152;-32832.58217934484;-14.505163362425181;-19823.810502008884;-19732.892633409596;-19694.96622273312;-19670.871435049692;-32829.56588610258;-32726.09602713787;-43458.022541719256;-43420.85053592093;-43413.97770696549;-6.872828954839278;-308.53401006910644;0.0;-205.39814753052633;-764.697119035518;-692.4387614480765;-646.5429197688936;-28.397147371220584;-381.72711759551385;-9.780151042372376;-371.94696655366715;89.24430109502282;159.9334758035984;-147.47640709332453;-58.71744211664561;-10.274816773462067;7.0770776845351815;-119.73488615332917;-34.778081262786685;7.669176003699934;0.0;92.43101886128116;193.4100690360607;0.0;294.82468779712923;79781.15619660461;-20218.843803394968;-20086.559963080952;-20086.559963081927;51594.45406964498;-6.872828955148023;4.601673948346451e-09;-308.53401006877357;-308.53401006823333;-308.53401006895;-308.53401006843706;-41.83094159658822;-41.83094159690222;-41.830941597190986;114.44947765303732;114.44947765175311;114.44947765194229;114.44947765223333;-1459.0821865289618;-187.19804935073626;-187.19804934799322;14.56636805066455;0.0;14.56636805062817;100000.0;0.0;0.0;-95008.43177660856;0.0;0.0;0.0;0.0;0.0;0.0
01.01.2023 04:30;-44.603008059206005;-965.933541943365;-965.933541943365;-598.2654682625199;-15.44754211089207;-83.86533787340097;4.6418902354313465;41.21935106546182;64.35964322864119;-594.7871872895306;-491.92509551678523;-431.8539542240137;-395.4310885508967;-388.20690930774896;-7.224179242055975;38509.669458004995;0.0;38615.661284729475;41962.14989505033;42031.86370709765;42077.801196838416;-23.948233096410206;42358.91270809979;-10.693269866655832;42369.6059779655;-11639.06931663031;-11570.9378107952;-137.49013431316587;-55.50965899781387;-8.87209950731353;6.712949147094344;-130.22561803488927;-39.69127247476649;18.998398060890448;0.0;93.44789146441407;187.98861487663876;0.0;292.7634005684568;-479.97392293445944;-479.9739229342687;-341.8720747699573;-341.8720747698559;-388.20690930840226;-7.224179242360846;1.1195103769045024e-09;-56564.00079927909;38509.66945800514;38509.66945800531;38509.66945800533;6639.555849151462;6639.555849150247;-93360.44415084962;-11613.082692687887;-11613.08269268932;-11613.08269268919;-11613.082692687974;16330.785400831519;17527.587149727668;17527.587149727202;-682.9065102187042;0.0;-682.9065102189049;0.0;0.0;-95073.67025728458;0.0;0.0;0.0;0.0;100000.0;0.0;-1.1059455573558807e-09
01.01.2023 04:45;-48.22876741472644;-113223.11217730753;-113223.11217730753;-88096.82636779817;-15.752980165979467;24337.36898638554;24426.11670393709;24461.20023137634;24485.823578771073;-88093.29472396703;-87991.44361717424;-137358.84462970748;-137321.6901907573;-37314.58275077204;-100007.10743992325;-22809.342686074015;-1.0701020697189053e-08;-22709.732942210023;-149312.98998502648;-149236.76314179428;-149190.43927468476;-24.547913160069502;-148889.85317978967;-10.989497566848707;-148878.863682221;-14397.66527346697;185672.0552708374;-142.62550737983648;-55.46618570942124;-9.781893152273838;5.619376263724902;-121.29303364590163;-35.80830029267914;10.511818760876398;0.0;85.60128754918713;193.87660226724142;0.0;298.88095714227074;-176107.42855449766;-76107.42855448111;-75956.40680804728;24043.593191962376;62685.41724917607;-7.107439932102389;4.335327480532369e-09;-222809.34268606972;-122809.34268607243;-122809.34268606616;-22809.34268605913;-43571.70152158197;56428.2984784204;156428.29847840682;-14373.378314599955;85626.62168540433;85626.6216854012;185626.62168540014;261733.45961958327;263014.8682287814;263014.8682288006;492258.6250211801;-1005201.1509816492;-512942.5259605047;-100000.0;-100000.0;-100000.0;-100000.0;-100000.0;-100000.0;-100000.0;-100000.0;-100000.0;-100000.0
