time-step,PCC-Load1,PCC-Load2,ESS1-Load1,RES1-Load1,RES1-ESS1,ESS2-Load2,RES2-Load2,RES2-ESS2,Load1-Load2
01.01.2023 00:00,0.07200709380355885,-0.0605131246986611,0.6907928088937998,-0.14913807055613648,1.59947332113711,0.08210517959145652,-0.48086073246409416,0.42107148854666104,0.5485388820737241
01.01.2023 00:15,0.06766512241015304,-0.05632117595862031,0.6653582849014534,-0.1525719743157965,1.6526256921540645,0.1042427938293836,-0.4811630539469921,0.49526834724995594,0.5229635722677949
01.01.2023 00:30,0.04619561752894512,-0.03548176416603542,0.7664608412090806,-0.05555431848781067,1.597952984630457,-0.15188969272424732,-0.4282842462813644,0.8739827799703462,0.6998220373577795
01.01.2023 00:45,0.14232681133325822,-0.12380952380952381,0.6512072044501114,0.04740298958798785,1.332475752215479,-0.1279457205884138,-0.42475961594167105,1.0552495425006947,0.7821593768667894
01.01.2023 01:00,0.38408737805266696,-0.37946474602777075,0.25978076876022954,0.01171478224710925,1.5346915268751886,0.11951675391197837,-0.23909519971819979,0.36937510442777344,0.591651191592669
01.01.2023 01:15,0.325925910759346,-0.31966965546985476,0.367507978048397,0.08095685448920573,1.346881968844565,-0.07125417601447612,-0.23214612624291284,0.7881195659043458,0.7133554999215937
01.01.2023 01:30,0.3726547127387933,-0.36652539500060133,0.24368503604344693,0.0424137912128576,1.4966588331660837,0.08554418787879832,-0.22411648798812114,0.27446255344857384,0.5988068043560282
01.01.2023 01:45,0.6007565482720935,-0.6374696713293091,0.2024760592110142,-0.025072097348322993,0.6344071624055744,0.04391499326388699,-0.027516107315148804,0.46266104206739167,0.7184552298840936
01.01.2023 02:00,0.6354114789111179,-0.6705147356386256,0.20774921803569915,-0.03167758852502634,0.6292841863612917,0.04144054903056754,-0.02707636770718216,0.47363785988102364,0.7513364329100893
01.01.2023 02:15,0.6704344016507654,-0.705059925914576,0.20095475964132994,-0.021010204047157997,0.6489618337638929,0.042178244278224045,-0.02644061487631236,0.4729849021067685,0.7830360116979268
01.01.2023 02:30,0.603071387427212,-0.6510183803746533,0.2066036760633801,-0.030316228295084183,0.6085325839852522,0.051145933206364416,-0.029516737650698066,0.4148455274014332,0.7186930506908094
01.01.2023 02:45,0.0452537970142326,-0.03428186043379646,0.6474844409046726,-0.0675206376887878,1.6464586779340258,0.02212485913881863,-0.4612418479898421,0.8121934131530469,0.5665112851179839
01.01.2023 03:00,0.08638170554334931,-0.07529590950813839,0.6399141547550168,-0.195249735859342,1.5214229186752457,0.24303131710868106,-0.5153709017791924,0.16851396016829945,0.4699442385554437
01.01.2023 03:15,0.06731694202246039,-0.056764250282287376,0.7877464830745146,-0.1124195420767993,1.6828983170092235,-0.1215225241308933,-0.3854211837649818,1.1071406985953394,0.685802999554349
01.01.2023 03:30,0.05550062767964499,-0.04491762630038458,0.7355218811983306,-0.14164050619500018,1.6868731896734057,0.04085099740594673,-0.4718433525978878,0.736371690269896,0.5904039781885695
01.01.2023 03:45,0.07521688312703814,-0.06322587173683769,0.611200326686883,-0.18319535265833123,1.5692486976187958,0.06533181452999699,-0.3365402031424953,0.5895677722618325,0.4493055310338939
01.01.2023 04:00,0.29434908571637275,-0.28715715106773143,0.22415591144559857,-0.02988879932721066,1.5271115855967727,0.15684975412532376,-0.18840729328152828,0.5775759964418009,0.43708693700446744
01.01.2023 04:15,0.6739803662748137,-0.684203250125733,0.19576458074636235,0.03895579148329033,0.9602817514076415,-0.008851439640401899,-0.03938623102802224,0.8133693795362068,0.8425588183475797
01.01.2023 04:30,0.6130817291841727,-0.6507589709591745,0.21387991631811662,-0.032412760294154824,0.5595611335144292,0.06421766643984177,-0.032254792188165814,0.320119035886173,0.725497961126123
01.01.2023 04:45,0.5988360521795207,-0.6301063976564366,0.210426049918673,-0.024042199178268227,0.634470842017088,0.06722569021469663,-0.024054808755030327,0.36082769786413665,0.7097090296958182
01.01.2023 05:00,0.6765453323547996,-0.7101858192962713,0.21056729982965067,-0.026523029950183474,0.6052677898522806,0.05948833663772563,-0.029741833549727342,0.36360830431772995,0.7935479750425026
01.01.2023 05:15,0.6399364191311611,-0.6733373305365666,0.22891326048070132,-0.03190520707278798,0.516763490070043,0.04694842082479994,-0.026029772521574478,0.4589879485592574,0.7710799550166918
01.01.2023 05:30,0.2844668585357813,-0.26616980316185407,0.3784052672576459,0.055130564143562676,1.582309479715409,-0.028793756568976207,-0.24156936688851258,0.9526637188437876,0.6487626315261388
01.01.2023 05:45,0.09466787286806583,-0.08396764241761494,0.5746172057686946,-0.25473532786668,1.60940412080482,0.21568572166524994,-0.384613406336469,0.25238542438622585,0.3686380173311486
01.01.2023 06:00,0.06836182984589151,-0.056918864046250406,0.693977949127004,-0.09238532429020534,1.5989708306136852,0.07017890035638659,-0.5038184674569307,0.4417199398148641,0.6227417654608569
01.01.2023 06:15,0.0717228517712069,-0.06074783831540774,0.7269030949729639,-0.09364929853088548,1.6659937429767093,-0.07933709252376167,-0.3891738217482648,1.1381702131187303,0.6577944454441216
01.01.2023 06:30,0.07717066503146029,-0.06565980050458155,0.6032207542093426,-0.16679419185120167,1.635207907939217,0.1888409956436457,-0.466922749507001,0.45850130198358285,0.4658582608830001
01.01.2023 06:45,0.09289049829878843,-0.08185410047391711,0.5698824717991484,-0.27542006374499045,1.5750674134742393,0.245081470774534,-0.38207496514843714,0.4064763067137093,0.3392453708601868
01.01.2023 07:00,0.07101436742605108,-0.05979652470574911,0.7575530115128781,-0.23556097669904072,1.6771454487565605,-0.010514998672762566,-0.34739308673468794,1.0462681356158872,0.5466848803871375
01.01.2023 07:15,0.38197050050004705,-0.3755829651475867,0.15856765645853674,0.011413927295476536,1.542829176261729,0.09769117782623397,-0.1034312578061576,0.7759198185614329,0.5070018663643817
01.01.2023 07:30,0.4249532351983866,-0.42111768069845074,0.33107814227212684,0.12426721324128168,1.0715350393004894,-0.04126611772925049,-0.23294059683070015,0.5268668436399776,0.8304923133412527
01.01.2023 07:45,0.34498182464666394,-0.3842126264718929,0.22025398643561975,-0.03153806173701161,0.569180091470188,0.0690519350384201,-0.03180867918684194,0.30869098253239646,0.4883943084337219
01.01.2023 08:00,0.47962821275703255,-0.5109939346974393,0.20660509811583525,-0.018935033638563085,0.6512666135732798,0.05037675474794231,-0.020197077484448735,0.47279482792521765,0.6253090698436021
01.01.2023 08:15,0.6853597434604147,-0.7154723847317721,0.21022371302537884,-0.020981150126809064,0.630161476930988,0.04635074711689967,-0.02292600750163562,0.4588579905174494,0.8344385367688479
01.01.2023 08:30,0.5761878142900329,-0.6115886386484443,0.2101627960266586,-0.027699724217156947,0.6051042622643004,0.049994257746525224,-0.024272407016951547,0.4479247916513797,0.7197671099089976
01.01.2023 08:45,0.06650357997239356,-0.05561788431998279,0.8592629583997317,-0.19822959971097565,1.8215082849280355,-0.07747689294721853,-0.4188100016670474,1.1960741145021814,0.686124977100972
01.01.2023 09:00,0.08555982230707332,-0.07400865431698883,0.7568206523905646,-0.0854386337791495,1.6068794831428506,-0.020661071754615127,-0.48286872473713116,0.8419997921271813,0.7120031622293795
01.01.2023 09:15,0.08168017898373087,-0.07000384708090096,0.8499030768793417,-0.13136832804642662,1.668677441661933,0.11897033146610793,-0.6544812352731694,0.08091551172054773,0.7490689968031307
01.01.2023 09:30,0.1299701376962539,-0.11944750090787908,0.4253277841733227,-0.404497471202483,1.3575954515504516,0.5825231072294602,-0.40400456302822046,0.5248626589477824,0.10287966658637755
01.01.2023 09:45,0.08432326509263528,-0.07259920142795641,0.830122608292616,-0.1848192769437366,1.5694420656057144,0.07014204551528094,-0.5250844335023713,0.05006644501292863,0.6866574626762033
