,PCC-Load1,PCC-Load2,ESS1-Load1,RES1-Load1,RES1-ESS1,ESS2-Load2,RES2-Load2,RES2-ESS2,Load1-Load2
0,0.36489565846812394,0.578190920567233,-0.9242171426345401,-0.7698033381920292,0.7704285561886917,-0.8115768454741807,-0.580831854710878,0.5810067918480374,0.456389701908535
1,0.27054940490660156,0.516133508780084,-0.8289207615567572,-0.6908883796614325,0.6914709498551719,-0.8293888227552834,-0.5936697130766332,0.5938512664927631,0.5453169234520094
2,0.25558646260320855,0.5287619220687966,-0.7447381299043482,-0.6219235503029409,0.622470835802822,-0.8524039275886882,-0.6085316192877662,0.6087638891618549,0.5724431002579695
3,-0.44115261529223904,-0.061038984554768,-0.4438821084359199,-0.37246782344913526,0.37281164673742967,-0.6551123467561077,-0.4667365188225442,0.46691253100309005,0.8557000262253309
4,-1.2120928008789253,-0.9510358600078033,0.002268867833243539,-0.0018929600524225584,0.0022449347600169093,-0.0004699700942801451,0.00047531690361121427,-0.0004722395248864651,0.6405783416895305
5,-1.182170263237481,-0.9122489248901728,0.0024350418275364345,-0.0021426146859513623,0.0024302578800176697,-0.0013569551715438475,0.0014157496293573226,-0.0013766040223490103,0.6239838258644429
6,-1.1958778215700532,-0.918806302937727,0.002284949637941589,-0.0019158310981628002,0.0022630301578082973,-0.0004785456537260418,0.00048283236609938896,-0.000480891284983925,0.6788257973790434
7,-3.5629044636514307,-3.3136275136045885,1.2325912371675138,1.0187480863268936,-1.0181117093635668,1.3097003672940617,0.9413280479133717,-0.9408857009250121,0.6362509329619082
8,-3.5283313937298044,-3.2825999443337874,1.2325767698640704,1.0187603476828755,-1.0181260271743802,1.3096854523404857,0.9413438605116112,-0.940900668580993,0.6268467940492595
9,-3.500902731064048,-3.255826818478149,1.2326149311783732,1.0187277764195526,-1.0180881496666094,1.3096900413743504,0.9413391917749258,-0.940896034496109,0.6248370338224102
10,-3.454819311103388,-3.226191132392421,1.2325573408148305,1.0187760919924131,-1.0181451422603576,1.309753259642129,0.9412713847857103,-0.9408325249331354,0.5826982175571487
11,0.2347801641538691,0.5504345829438209,-0.7548332055497865,-0.6299097207335178,0.6304799079611015,-0.962001812352919,-0.6881935325110667,0.6884533132088839,0.7124999434848486
