;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62
0;0.6556890422758186;23.24009254981697;23.24009254981697;14.446984249472298;0.8426425711297699;11.718434778365202;7.006410604529163;6.3992898199843715;5.676741105697902;11.294160896786599;7.653905034565529;10.945985291573015;7.807289795402663;7.658471857861564;0.2744439799697069;5.213869973193875;0.0805059168597118;0.9709023426800542;7.1560603771819515;5.695822578822548;4.123439151243224;0.6287662357931222;0.697359002450626;0.21027652242015293;0.9118464079105983;3.2698607855864723;4.640453122305012;2.5149027326793094;3.2321618272954744;1.7299837481329972;1.2666029480728263;3.5383077705158805;0.8272175167631701;6.264868417784583;0.0041594445994103365;3.4549898444883627;0.586883076559236;0.03256703532400392;3.3272024239534597;20.036847205504024;19.10727322245628;16.122002712990437;16.89656595561287;7.661433242336134;0.26713726983761765;0.483870605527881;5.224894699825517;4.863506990448006;4.861078677527201;4.8575096178167;6.056599515832031;7.379180676557046;6.865443103431805;3.8977397792950605;3.8984317660451318;3.8991838107202184;3.900208273792727;21.484827716097683;17.30662458000922;17.30736986566286;8.147743469118279;20.37693633840384;25.59687421818646
1;0.7031086013079735;23.493203685844094;23.493203685844094;14.547212764691631;0.9322199691312917;11.772445319072906;7.058120903244585;6.440864864358471;5.666731904355858;11.382765151901763;7.675377462646331;11.024661740699576;7.8506683052321975;7.70438624433845;0.2701628096941478;5.0596385986928265;0.08050672992792639;1.0215619315258373;7.0518137469106446;5.608254700782295;4.028507733946669;0.6399470845329989;0.7869144669983945;0.21045520323386946;1.000728919005298;3.1664099143273323;4.539921039324667;2.5515698613701168;3.280489041683815;1.7478489008126417;1.2935699971631525;3.5548729584298173;0.8144169704948735;6.432336671713814;0.00415934233735315;3.686987523433647;0.675851495158406;0.0325662122808806;3.3854241449924336;20.220681436458364;19.282686609931567;16.271415568187027;17.053215790263533;7.707354664364076;0.26273735917864166;0.48386099712729413;5.070989728136601;4.720047583504295;4.717547133777799;4.7138729592756;5.897916373216945;7.1858392645690365;6.685134994149173;3.786059160199097;3.7867746343266644;3.7875519510019613;3.788610508743004;21.580583521952423;17.384669868130793;17.385410849253894;8.097332188679353;20.427153665395466;25.730438151047995
2;0.7120619351361174;23.751543802424386;23.751543802424386;14.599303683994233;0.8788423303024305;11.738578432834425;6.983810904663954;6.3240897756622605;5.535734202226609;11.419153703775848;7.669072932153945;11.081459765608862;7.859314144158973;7.714206660430118;0.26831034182471847;5.083452351835143;0.0805078392522179;0.9615059407055083;7.0509549314794056;5.610350852835755;3.968386171052754;0.6725753994370524;0.691769003767008;0.21618735969841876;0.912317452046639;3.2096414712386916;4.533499884594372;2.497682860836093;3.216479787208984;1.7058021785772461;1.2666580467644395;3.5856062638352135;0.7862017931637455;6.526905685466093;0.004159365464369147;3.6530656468768754;0.6772244274022318;0.032566417897169735;3.384373349978949;20.529241872089372;19.577109026653215;16.592827552815944;17.39019787150363;7.717201919645246;0.2608320467508013;0.4838645102805225;5.094744996453686;4.742192632955568;4.739704985628402;4.736049963325402;5.914296992888758;7.205797553478578;6.703743797779531;3.797670794744289;3.798384247066365;3.799159353504226;3.800214883897469;20.85443570900817;16.806058311052784;16.806837897713017;7.928824697876577;20.320150357429874;25.721732564164217
3;0.7332867096667692;23.45247285293608;23.45247285293608;14.131603014970008;0.8445253357358558;11.30125555528255;6.685090712120864;6.078080104708097;5.26411540069485;11.0550562877791;7.430971100682868;10.795409880516575;7.594304192623673;7.455749950546557;0.2552873930455109;4.9145098738080835;0.0805186150885818;0.7788394575548933;7.021431291244317;5.521398127152783;3.84261414145513;0.6918097843226232;0.894065174690428;0.20639362348396006;1.102830728009054;3.041397865487755;4.395275889479452;2.522875067874897;3.216553628663163;1.7386543771664493;1.2971855828226757;3.4065688364931206;0.7817379934724974;6.534630053348213;0.004160078543045845;3.7072151416821866;0.6748319508592461;0.03257195987948405;3.3918139640054092;20.392511752489995;19.446714249660193;16.066079461671997;16.83795116300904;7.45869952108363;0.24741335814918783;0.48393720596182144;4.926185175155298;4.585065434100907;4.582493263973003;4.578714885107897;5.693332875017122;6.936572090176119;6.452657380536486;3.6506350678330626;3.651380731687929;3.6521905646926007;3.653293032639778;19.08331933198342;15.389507808088718;15.390389718346146;7.406520813992389;19.55021682039774;24.968991781342265
4;0.7575924934979221;23.270523640268397;23.270523640268397;14.586674033606561;0.8238771472255081;11.528589487172736;6.988565979706007;6.370296561084284;5.531858916537905;11.41118991089244;7.4927699500056875;10.950466791316;7.8111330957207095;7.674204851559015;0.2537170968564245;4.95594007768405;0.08051251408221352;0.84592640920961;7.0735651088038045;5.636009999143026;4.010898209452173;0.6941679250851827;1.08469182131081;0.19631013957161556;1.281807667046125;3.08128763948309;4.455592477719368;2.4046892631916954;3.168624737540477;1.6067769094477393;1.1809541494956934;3.5163271734293677;0.7090168671132275;6.7448082650342425;0.004159635836794077;3.643775378177362;0.708661855324248;0.03256858892914426;3.3594269032801987;20.359957511415118;19.415602187971384;16.183469980917682;16.96100831508708;7.6772116973483335;0.24579416600147688;0.4838949408832375;4.967517008151001;4.623595244338067;4.621044782395183;4.617298168393508;5.751054487851386;7.006900945382963;6.518256219397994;3.671409901226442;3.6721498110416437;3.672953515699321;3.6740477980561943;20.632827768102736;16.62697743022498;16.62776832044533;7.806695245507448;20.024833807033882;25.35480992769383
5;0.7583256005533903;23.87756713715917;23.87756713715917;14.283046675392788;0.7903503960327697;11.387059039501372;6.909031062667949;6.295074433595523;5.495521467566263;11.182691119003012;7.4947018732771635;10.846906208567395;7.688984877239307;7.546550200645798;0.2624571157935802;5.082984347231475;0.08051006720516746;0.9166498662796858;7.204042393132946;5.735756038265836;4.1202347171487945;0.7022382499135127;1.0467504752345502;0.193980081950719;1.2417063022281727;3.148770608936402;4.5695039493369825;2.323640963849958;3.079998474407274;1.548633596737338;1.1245508529135606;3.3777420438865127;0.7294620657813224;6.943401178490091;0.004159606227318177;3.7401457245486593;0.753858969686928;0.03256836056562534;3.3682341438290777;20.350391221428488;19.40652909935205;16.137003315392604;16.912320988296557;7.549487147633889;0.25480637098989944;0.4838866982041886;5.094269184797279;4.741751252384918;4.739265168382453;4.73561307826106;5.9055963563116505;7.1951966620551016;6.6938628857479126;3.781020211189713;3.7817363844371004;3.7825144886795963;3.783574155066393;20.189874078910584;16.27534733292626;16.276163866048464;7.778207053562176;20.143486651577504;25.579784451771292
6;0.7466662854586514;23.652903322213966;23.652903322213966;14.198005138833075;0.8075398590232143;11.551090172480945;6.8342898616982035;6.20561443730748;5.410914134633114;11.114835950590205;7.2873752791361035;10.740012402280136;7.591557818462419;7.446976784466999;0.26588820844191924;4.86246674940669;0.08051358649295637;0.8023457729997988;6.944366175188635;5.498953414250472;3.9657503641713774;0.6891900450543778;1.0798887427497577;0.2110161184429529;1.2921517219410448;2.989849664620279;4.388524742675971;2.2991308988538695;3.066695641792162;1.5215676354401622;1.104069749690642;3.4010936710613837;0.7138141322000602;7.016518792607528;0.004159775863181514;4.105640045611956;0.8738396246476567;0.032569620356748645;3.4536277079681197;20.003994973587265;19.076008627945544;15.899838604455576;16.663675699731275;7.4499176733405665;0.2583385834453591;0.483903064561534;4.874261534752057;4.536662961881423;4.53406437777028;4.5302475353642;5.641115248196761;6.872949409933872;6.393316490798723;3.6000453369790955;3.600802483454065;3.601624696879758;3.6027438999700947;20.614478488731578;16.613123484165417;16.613915746441965;7.752279307962651;20.016062788901845;25.394696876652922
7;0.7567494893806579;23.080664677133825;23.080664677133825;13.993824117144937;0.8899360129320546;11.288483493930174;6.624464629231144;6.006130020292509;5.2312585443533;10.93660321442001;7.122158097053258;10.580012855514665;7.456531075349544;7.308402584056966;0.271660994227217;4.837079806712848;0.08051767811465997;0.7725991891817534;6.946219613769378;5.47954109173702;3.8771624956021387;0.6662909481489813;1.0335941217017064;0.20374033217629256;1.2386642175076905;2.9360116159856444;4.376527792145039;2.434152857934925;3.2279098021216353;1.6195442712089665;1.180386271623209;3.0902203404789494;0.7687005322669588;6.839823842878845;0.004160149314862294;4.054226915690805;0.827776090166512;0.03257250843850719;3.3949638616535873;19.862797456947273;18.94129613115025;15.626820543094807;16.377430877018284;7.311350840848154;0.26427520004943234;0.4839399749356326;4.8489464020283775;4.513061044419085;4.510446771297963;4.506606333266701;5.6051937089737995;6.829182167557852;6.352499913725759;3.5786180251341504;3.579379728309194;3.5802068966731326;3.5813328520791083;20.22890090497179;16.30237790145637;16.303190655177975;7.646242989120519;19.69035313113545;24.96135138354747
8;0.7618684057994245;22.911898397269496;22.911898397269496;13.948014860987417;0.8929649352823636;11.108699648977936;6.460024135042232;5.842230117593447;5.096424942611553;10.889566034209912;7.153352581609919;10.564030927059234;7.447903012773237;7.294195919264551;0.28179818409488944;4.840307873908908;0.08051454768903746;0.8233114522954005;6.817407875948306;5.406142672466626;3.932986072912739;0.5794511048155646;0.9519037377292545;0.2224270650734163;1.176629882830571;2.955520216931823;4.398779563863053;2.4946428837933468;3.2985319108319513;1.6628927889462508;1.2172042837711883;3.108852089803053;0.7431940844480545;6.919976776863483;0.004160009222220452;4.1300716153302615;0.8564550399926962;0.032571403513759166;3.4220350739588845;20.057906142681077;19.127452334885213;15.854241440612393;16.615864703850512;7.297178259698811;0.2746856004456867;0.48392359910332344;4.852173389264069;4.516067698750089;4.513453793213571;4.509613370701236;5.617905959464203;6.844670918881588;6.366943603365647;3.571660434893815;3.5724237297418893;3.573252612602826;3.5743808835936246;21.14216245900266;17.03162443576231;17.032387162912297;7.872244506954917;19.951007782335285;25.16701304618591
9;0.7200451641477366;22.544821756939253;22.544821756939253;13.721351846333976;0.7723974074695663;10.924519274901833;6.3830410723716815;5.795122244462605;5.076729153028129;10.705948714557731;7.08386547800138;10.294541275968001;7.364993394384299;7.212515807192508;0.27928487945477365;4.6846148688645455;0.08051910539847244;0.6271459209174695;6.489286170340661;5.105653024060589;3.7498838010025173;0.5819475205523484;0.7701605721712715;0.21811207080310752;0.9919326173254929;2.8475800357586003;4.219475050547697;2.4015673605308137;3.1776959919452064;1.6048188059411705;1.1635334317223907;3.113231879137846;0.7212078622710133;7.075067931614508;0.004160294687334304;4.163809016602708;0.9033226448390774;0.03257368872215826;3.4051659674156376;19.727562951278852;18.812251161238798;15.532857538912095;16.278914006751492;7.215503969367789;0.27210568181636524;0.4839542898101111;4.696881570422611;4.371294579002858;4.368592314078629;4.364621888177713;5.4088048596368665;6.5898989002310016;6.129295909214632;3.4502082289540366;3.451002867605186;3.4518654188842444;3.4530390363960737;21.226150316584633;17.096471460826578;17.097228964189974;7.782215545246311;19.683763303406774;24.814480176422656
